Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,AR-DBSCAN,19.124149699765248,22.635007561590818,25.739596277766722,0.8974615937216369,0.8616959348015911,7.127639293670654
0.1,GB-DBSCAN,18.775720582450887,21.579349105922667,26.154442336113412,0.8972329602991124,0.8555398019897965,47.248318672180176
0.1,HDBSCAN,4.370882932979307,11.929708666807638,31.30261239655021,0.9740514890392289,0.9807286166842661,7.4342451095581055
0.1,KNN-DBSCAN,19.30093062943963,22.399485788865167,25.830448183676523,0.8962081370881033,0.8616959348015911,12.451924800872803
0.1,K-Means,7.284404681731683,13.604305924579744,34.08919828549692,0.9631663042929746,0.9749515799872613,0.39902210235595703
0.1,Spectral,6.958596292822807,13.330648049685154,34.26570082522926,0.9642825910094429,0.9754195011337868,0.895289421081543
0.1,DBSCAN,17.60272352825289,21.408930306463237,30.150826707671566,0.9162050672405879,0.8533725881919983,11.263354063034058
0.1,DBSCANR,7.463862146406577,14.331653528994702,33.636800066364664,0.9637257511660338,0.9686267433167487,10.385670185089111
0.1,AR-DBSCAN,17.656099051135886,21.479182617431,30.12237106698027,0.9159657171237667,0.8531360075705798,9.378067016601562
0.1,GB-DBSCAN,17.654107161027994,21.471492966748833,30.12548121400291,0.9159236589498971,0.8533725881919983,46.98671579360962
0.1,HDBSCAN,5.95016196011115,13.18759524047959,34.35941389307629,0.972477231935963,0.9692884089347524,8.777698040008545
0.1,KNN-DBSCAN,17.60272352825289,21.408930306463237,30.150826707671566,0.9162050672405879,0.8533725881919983,11.147822618484497
0.1,K-Means,13.680780214449568,18.799820587398983,30.152772029401245,0.9323910713431032,0.9524809106534051,0.37739038467407227
0.1,Spectral,14.566086328564875,20.626090250096777,29.347507849157928,0.9396879884605209,0.8093555581641038,0.8877713680267334
0.1,DBSCAN,21.796538995915043,26.72181347791063,27.098527558257285,0.8988769875269526,0.8655954521723997,10.346248626708984
0.1,DBSCANR,9.92717686605522,16.653523979010455,31.20572318862717,0.954010436451165,0.9090724331355174,10.18806004524231
0.1,AR-DBSCAN,21.826322059369204,26.68283568940887,27.11120648545394,0.8987579770556969,0.8655954521723997,4.389692306518555
0.1,GB-DBSCAN,21.63603061068605,26.517679410329045,27.165135806206596,0.8989666823789819,0.8674959045506604,45.10327935218811
0.1,HDBSCAN,7.552152602468375,14.979630246866133,32.1258242531247,0.9639347112421399,0.9498558267107392,8.14646577835083
0.1,KNN-DBSCAN,21.796538995915043,26.72181347791063,27.098527558257285,0.8988769875269526,0.8655954521723997,10.260881185531616
0.1,K-Means,9.582807298041935,13.66468778568552,28.32667320353209,0.9301290345320035,0.9592954215595725,0.4251871109008789
0.1,Spectral,6.973948081149465,12.639417813075903,29.004126063400903,0.9604263473386815,0.8202554744525548,0.9208292961120605
0.1,DBSCAN,15.472901709278993,18.871420363683498,25.522575694670802,0.895435211170009,0.8799019607843137,10.252075672149658
0.1,DBSCANR,6.2680996791689,13.125964027031749,28.67604327499004,0.9612615350403086,0.934433962264151,10.196921110153198
0.1,AR-DBSCAN,15.119576260186998,18.81585508882509,25.548188275524637,0.8967983949683263,0.9156258393768466,5.088470220565796
0.1,GB-DBSCAN,15.03725756482551,18.264028054386294,25.80673615734446,0.8964097547000052,0.8846295799221581,46.83565616607666
0.1,HDBSCAN,4.576136913522135,10.771531334129266,30.393118486183077,0.9710900653732552,0.9601670942701138,7.772516489028931
0.1,KNN-DBSCAN,15.472901709278993,18.871420363683498,25.522575694670802,0.895435211170009,0.8799019607843137,10.177518129348755
0.1,K-Means,7.660848914754492,12.494598153390061,30.46353507150235,0.9458860525448413,0.9445574426251737,0.3967432975769043
0.1,Spectral,7.0383071173362275,13.779399336223841,29.613375203598046,0.9622481726288942,0.9116230003778814,0.953723669052124
0.1,DBSCAN,18.075589978601442,21.565398071259384,25.722831350723613,0.8894001550227164,0.8704413593037712,10.954523801803589
0.1,DBSCANR,5.2752530819504955,11.387932221416715,31.26908345983848,0.9676003928676492,0.9541705937794533,10.338674545288086
0.1,AR-DBSCAN,18.19877867356252,21.626321245388908,25.698327935429766,0.8890128789484618,0.870372288990192,6.0987749099731445
0.1,GB-DBSCAN,18.093986314627294,21.586537503101095,25.714321197738222,0.8893153372044325,0.870372288990192,45.65547728538513
0.1,HDBSCAN,4.078917387227208,10.441331798641745,32.02286299805514,0.9761828727218013,0.9699670639367084,7.4741621017456055
0.1,KNN-DBSCAN,18.075589978601442,21.565398071259384,25.722831350723613,0.8894001550227164,0.8704413593037712,10.778761148452759
0.1,K-Means,16.412552856011565,29.743970434192764,25.53535467995423,0.9319991915711648,0.9554204107480155,0.3442831039428711
0.1,Spectral,14.78844187987332,29.288895278615513,25.669273670067906,0.952026804921364,0.9379039264297672,0.9691855907440186
0.1,DBSCAN,27.28326480488054,37.4179289432856,23.541738576105438,0.8842004020161949,0.8703145244158513,11.225477457046509
0.1,DBSCANR,13.437170206178074,27.85353364258563,26.105727497904564,0.9540083531354647,0.9382108985864336,10.565528631210327
0.1,AR-DBSCAN,27.335078739902816,38.08896684437705,23.38734964126139,0.8833864101340592,0.8703145244158513,10.204111337661743
